ds,ts,ts_log,first_diff,ts_log_ma,ts_ma,ts_log_diff,ts_ma_diff,ts_log_ma_diff,ts_log_ewma,ts_log_ewma_diff,seasonal_first_diff,trend,seasonal,residual,forecast
2000-09-22,35.49,3.569250966658405,0.7899999999999991,3.499930584677792,33.15857142857148,0.022511279705591747,2.3314285714285248,0.06932038198061319,3.4425577867366903,0.1266931799217148,2.219999999999999,-0.05615384615384616,-0.0868389983414023,0.9329928444952476,0.07207564124008226
2000-09-29,31.13,3.4381719844535166,-4.360000000000003,3.5045475548571012,33.300000000000054,-0.13107898220488856,-2.170000000000055,-0.06637557040358466,3.44214430936817,-0.003972324914653491,-2.640000000000004,-0.015673076923076942,0.05712079186838924,-4.401447714945315,0.17351483880850527
2000-10-06,31.27,3.44265917146975,0.14000000000000057,3.5020567189371166,33.221428571428625,0.004487187016233296,-1.9514285714286252,-0.059397547467366696,3.4421928486805164,0.00046632278923341985,0.09999999999999787,0.01057692307692304,-0.07065018715259122,0.20007326407566875,-0.8318166719685925
2000-10-13,33.9,3.5234150143864045,2.629999999999999,3.5082576406942536,33.427142857142904,0.08075584291665461,0.47285714285709446,0.015157373692150866,3.4498501768438175,0.07356483754258702,2.4200000000000017,0.04384615384615381,-0.8441146393670431,3.4302684855208883,0.055399133767173314
2000-10-20,33.48,3.5109482456212744,-0.4200000000000017,3.5099746943322225,33.48428571428576,-0.012466768765130087,-0.004285714285764186,0.000973551289051855,3.4556102788887078,0.055337966732566635,2.2099999999999973,0.044519230769230735,0.009510069257664493,-0.47402930002689697,0.5326225398988871
2000-10-27,33.92,3.5240048109237025,0.44000000000000483,3.507884268637981,33.41285714285719,0.013056565302428158,0.50714285714281,0.016120542285721573,3.4620582647533515,0.061946546170351,-0.039999999999995595,0.02182692307692305,0.12681193405952984,0.29136114286355197,-0.06684718773724896
2000-11-03,32.78,3.4898185733156835,-1.1400000000000006,3.4997526809755337,33.138571428571474,-0.03418623760801909,-0.35857142857147295,-0.009934107659850255,3.4646754049235113,0.02514316839217212,-2.780000000000001,0.02548076923076919,-0.6350645228169254,-0.5304162464138444,0.10656103399487238
2000-11-10,33.46,3.510350695558678,0.6799999999999997,3.4913383565327156,32.84857142857147,0.02053212224299461,0.611428571428533,0.019012339025962444,3.468981503958276,0.0413691916004022,-1.0,0.009903846153846145,-0.3836834039358093,1.0537795577819629,-0.20318243371032718
2000-11-17,35.0,3.5553480614894135,1.5399999999999991,3.5080777961092724,33.40142857142861,0.044997365930735445,1.5985714285713897,0.04727026538014112,3.477123826532452,0.07822423495696151,0.8999999999999986,-0.013269230769230762,0.006275803523401065,1.546993427245829,0.15470948701102483
2000-11-24,35.91,3.5810158082379915,0.9099999999999966,3.5278430299333072,34.06428571428575,0.02566774674857797,1.8457142857142443,0.053172778304684254,3.486918381880012,0.09409742635797969,0.28999999999999915,-0.01288461538461539,-0.6629695344719387,1.5858541498565506,0.3190381108863378
